,FIPS,job_creation_rate_1978,job_creation_rate_1979,job_creation_rate_1980,job_creation_rate_1981,job_creation_rate_1982,job_creation_rate_1983,job_creation_rate_1984,job_creation_rate_1985,job_creation_rate_1986,job_creation_rate_1987,job_creation_rate_1988,job_creation_rate_1989,job_creation_rate_1990,job_creation_rate_1991,job_creation_rate_1992,job_creation_rate_1993,job_creation_rate_1994,job_creation_rate_1995,job_creation_rate_1996,job_creation_rate_1997,job_creation_rate_1998,job_creation_rate_1999,job_creation_rate_2000,job_creation_rate_2001,job_creation_rate_2002,job_creation_rate_2003,job_creation_rate_2004,job_creation_rate_2005,job_creation_rate_2006,job_creation_rate_2007,job_creation_rate_2008,job_creation_rate_2009,job_creation_rate_2010,job_creation_rate_2011,job_creation_rate_2012,job_creation_rate_2013,job_creation_rate_2014,job_creation_rate_2015,job_creation_rate_2016,job_creation_rate_2017,job_creation_rate_2018,job_creation_rate_2019
2002,37085,14.766,18.807,15.841,16.573,12.551,19.823,15.209,19.373,14.886,18.74,18.945,21.846,19.098,10.841,15.514,15.272,14.988,18.381,13.308,16.034,13.483,15.345,13.821,12.809,12.402,14.979,15.616,16.342,14.543,13.572,14.655,11.475,12.845,11.762,13.033,12.037,12.559,18.248,16.304,18.719,10.352,15.15
2003,37087,14.365,12.598,10.55,12.495,10.572,10.374,17.49,23.243,14.219,14.362,14.466,14.376,12.945,13.242,15.599,10.896,14.157,14.788,14.979,16.233,11.803,13.164,16.594,11.914,22.222,13.371,12.88,12.155,16.266,14.302,12.094,8.704,11.468,11.753,15.171,12.608,8.922,11.236,12.295,11.976,10.777,11.172
2004,37089,19.708,21.192,16.608,15.891,14.392,20.294,17.229,17.254,19.007,18.578,16.2,16.986,14.234,11.979,12.547,15.916,16.408,17.492,12.792,16.098,12.751,15.147,14.976,16.243,13.677,16.947,13.188,12.24,15.022,15.104,11.036,8.252,10.469,10.604,11.316,11.064,13.204,11.956,12.869,10.54,13.217,11.77
2005,37091,16.78,14.027,12.431,12.981,12.142,14.992,12.218,15.939,12.074,21.809,13.572,12.637,11.465,22.619,20.837,13.066,13.659,11.831,10.217,22.678,13.072,14.393,17.81,14.555,17.971,12.345,10.376,12.267,11.47,13.364,10.421,10.519,9.45,7.404,8.965,9.037,10.652,6.997,9.044,10.165,7.118,7.944
2006,37093,6.521,9.026,12.293,7.711,12.945,12.274,7.558,6.157,5.978,17.182,28.486,7.592,11.434,7.869,5.788,6.287,6.631,5.009,6.114,7.353,10.966,7.932,8.311,11.512,8.719,24.431,15.435,11.985,15.297,20.031,10.822,11.396,15.654,12.028,12.772,15.772,9.103,15.386,8.961,11.201,13.241,12.012
2007,37095,35.897,31.027,30.413,33.815,14.935,24.059,26.98,34.183,36.351,35.014,26.316,25.119,30.72,28.359,31.102,21.998,17.529,18.044,29.48,20.374,33.422,18.08,25.617,23.647,13.185,18.344,19.722,20.69,24.469,14.194,19.071,11.591,27.196,21.409,12.202,19.187,10.32,10.072,18.924,17.786,11.425,9.792
2008,37097,22.614,15.458,12.873,15.818,13.431,10.317,19.291,17.603,19.223,15.505,18.214,15.668,14.226,14.628,15.895,13.981,19.168,14.985,12.937,18.769,15.339,20.298,16.564,16.082,17.617,16.097,16.986,18.029,18.023,15.548,16.601,9.775,11.719,14.549,13.703,13.044,11.821,14.312,12.491,12.468,13.777,12.0
2009,37099,21.506,19.462,11.2,17.091,16.167,16.134,19.901,16.221,18.731,32.067,19.595,14.335,17.145,14.494,20.151,15.798,19.656,16.927,23.593,21.87,34.998,16.728,19.667,17.728,14.304,21.103,11.619,16.01,13.477,14.781,13.216,9.33,11.549,10.948,11.653,19.296,13.915,12.551,18.134,13.078,11.117,9.722
2010,37101,24.616,19.633,18.583,13.139,13.971,13.82,22.842,17.198,17.965,22.651,18.442,21.584,17.136,17.116,18.966,20.426,17.559,19.69,15.994,19.094,15.033,19.733,18.477,16.262,16.91,17.306,20.128,15.829,19.677,16.111,15.509,9.762,12.55,13.285,11.538,14.498,11.947,14.778,12.388,14.001,12.929,14.927
2011,37103,31.027,20.077,22.294,21.874,32.611,11.817,18.897,28.641,16.652,13.033,24.31,14.188,20.305,20.012,33.481,18.952,31.331,22.593,16.318,17.658,20.709,10.337,13.94,19.612,16.08,18.808,19.838,20.303,15.785,20.448,6.776,11.204,12.336,10.016,13.582,7.612,20.236,14.184,17.336,14.392,9.865,19.28
2012,37105,22.476,24.949,19.321,15.679,16.159,10.956,18.896,17.339,20.308,16.093,14.617,13.702,16.862,15.654,18.677,16.292,13.961,18.339,11.643,11.278,14.794,16.704,10.148,10.253,13.338,13.283,13.779,13.921,16.222,11.945,12.366,7.767,18.705,8.918,11.192,11.56,11.751,15.484,9.953,10.972,15.402,6.107
2013,37107,16.708,15.073,13.958,14.616,13.699,12.071,16.429,12.025,13.057,24.038,12.467,12.171,14.931,10.84,15.792,11.859,13.782,11.515,10.075,11.669,14.011,10.61,13.211,11.703,11.217,17.07,14.916,15.327,11.243,12.915,11.07,9.415,10.512,12.34,13.379,10.98,11.309,11.581,8.056,9.958,6.467,9.672
2014,37109,16.484,15.793,12.136,11.985,10.139,14.536,16.103,12.78,19.719,20.668,20.829,18.826,17.084,13.167,12.948,14.984,12.881,12.677,10.812,16.443,16.424,15.002,15.796,13.351,10.927,18.396,15.454,14.125,16.76,16.466,13.941,9.666,9.365,11.362,13.591,10.183,11.806,13.061,14.42,13.163,11.488,11.774
2015,37111,12.063,13.451,9.484,9.419,6.323,10.843,11.671,11.881,12.498,17.891,13.424,13.437,10.563,10.8,11.875,8.694,12.973,11.023,7.471,11.375,10.807,11.49,11.287,7.216,11.249,8.627,11.783,9.698,10.97,10.467,7.024,7.2,10.152,9.556,12.189,8.213,8.802,7.197,11.039,7.195,9.795,15.896
2016,37113,27.9,20.152,23.512,29.371,18.686,19.565,21.852,17.509,19.219,16.708,22.388,29.084,16.525,15.368,21.545,17.678,17.566,20.435,14.937,19.33,15.326,23.366,16.032,17.18,23.637,19.822,17.269,18.996,15.626,13.948,14.545,11.598,11.392,13.854,12.131,12.778,12.105,11.173,12.993,11.729,12.153,15.04
2017,37115,25.197,23.452,18.496,15.09,12.801,15.437,12.283,27.005,14.981,10.187,11.616,18.891,11.436,22.974,25.946,14.403,12.959,18.405,18.054,21.28,39.103,13.761,11.689,11.627,16.898,10.876,9.615,17.388,16.349,18.65,12.594,13.809,9.504,15.318,11.759,8.453,10.497,7.47,11.748,23.148,13.067,10.395
2018,37117,26.049,14.813,32.029,13.754,11.158,12.939,24.761,16.661,20.026,12.386,12.229,11.81,17.282,15.0,8.993,14.211,10.337,10.956,9.545,9.63,10.078,14.497,7.89,14.275,26.311,14.708,13.582,14.572,14.903,15.428,16.874,6.877,10.856,9.394,10.98,14.795,9.651,9.173,14.244,11.406,8.408,9.832
2019,37119,20.707,21.439,15.161,16.62,13.463,16.354,18.403,17.948,17.521,21.0,19.084,19.863,17.926,14.483,18.63,18.203,18.204,17.141,17.742,20.807,18.141,23.552,18.337,25.234,16.809,16.909,14.733,14.338,17.421,19.264,15.748,12.456,13.319,14.861,15.828,14.943,13.282,13.931,15.575,15.363,13.889,13.502
2020,37121,13.994,22.243,14.205,17.545,11.423,14.137,17.44,31.387,7.552,16.751,14.273,14.673,9.258,5.618,12.449,11.419,21.456,18.403,14.337,14.964,10.219,16.476,26.319,8.131,14.721,12.99,9.869,9.232,13.927,21.286,15.721,7.746,13.907,12.193,10.6,10.878,8.333,7.973,11.837,12.465,9.415,24.723
2021,37123,20.009,9.33,8.405,8.988,13.044,15.21,19.121,26.941,12.457,18.424,8.94,12.581,12.892,7.146,13.882,10.262,12.7,12.692,9.283,9.416,18.346,19.226,14.604,13.719,11.989,12.319,15.369,14.462,10.948,9.937,12.345,11.184,10.135,13.319,11.861,12.805,10.764,11.954,11.282,13.28,11.429,12.153
2022,37125,22.039,18.667,17.491,18.058,17.963,21.034,17.942,20.816,16.178,19.753,20.829,20.466,14.054,13.072,14.81,15.089,13.857,17.554,23.098,16.394,17.998,13.455,13.204,12.791,15.74,15.011,13.756,14.489,14.932,14.257,11.74,8.644,11.102,14.712,12.736,10.672,14.027,11.186,11.322,12.214,11.828,10.959
2023,37127,19.013,15.113,12.014,14.664,12.752,17.424,17.671,15.959,16.495,21.776,16.985,17.895,14.656,12.081,13.419,16.994,13.622,12.254,14.344,14.544,12.987,13.1,17.754,13.686,14.181,13.399,14.261,15.874,15.637,16.075,13.434,7.449,9.322,11.586,10.031,12.657,13.169,11.891,9.291,9.319,12.905,9.241
2024,37129,24.094,17.507,18.062,19.996,16.334,18.429,23.422,20.087,25.487,19.848,21.296,19.593,19.641,16.438,20.725,18.953,18.566,16.94,21.023,21.421,17.796,22.283,16.668,20.259,15.993,17.592,19.877,16.747,19.969,20.376,15.127,15.199,12.37,15.334,12.877,13.765,13.702,13.812,13.568,15.843,13.374,11.433
2025,37131,13.838,11.01,21.904,10.037,10.366,18.652,16.635,11.427,17.652,15.465,14.951,13.471,16.651,10.178,22.07,10.127,12.841,14.259,10.938,19.909,8.013,11.684,18.003,9.422,13.119,33.79,24.52,16.154,17.193,9.004,9.118,8.375,5.633,7.188,9.903,12.543,6.469,6.75,14.308,7.245,11.435,8.882
2026,37133,27.095,22.371,23.495,14.878,25.581,20.164,23.874,20.767,21.08,26.565,19.562,21.656,17.148,15.937,18.391,18.623,17.503,15.71,16.739,19.847,21.751,16.128,17.591,19.457,16.099,16.98,17.63,17.718,15.963,17.941,22.107,13.72,11.663,12.236,15.596,15.599,13.497,14.225,13.105,11.382,11.657,12.811
2027,37135,21.217,23.095,18.946,23.141,19.611,21.717,23.829,23.954,19.903,22.182,17.834,17.321,17.722,14.716,17.402,17.271,17.773,19.113,15.553,20.591,36.876,15.53,17.46,17.874,13.66,16.391,15.237,12.082,18.158,12.976,11.89,8.521,11.215,8.956,9.828,10.05,15.69,8.724,10.517,16.318,10.159,11.998
2028,37137,37.178,13.959,25.0,25.76,22.622,21.818,21.897,19.171,21.377,18.417,32.74,23.808,24.057,13.531,11.747,17.119,19.081,16.538,16.444,16.757,13.514,25.888,13.707,13.815,15.82,18.986,13.578,17.629,16.388,12.998,15.96,10.537,11.661,12.647,15.885,12.965,15.119,19.266,9.735,12.718,9.481,14.146
2029,37139,24.817,17.4,11.38,17.681,13.135,14.827,15.929,16.422,15.578,14.88,18.918,15.879,14.725,14.803,14.27,15.141,14.827,15.582,13.817,20.473,12.366,14.939,12.748,13.673,15.367,14.005,16.948,13.249,18.676,19.779,12.03,10.546,10.65,10.062,10.649,10.608,15.656,11.775,18.491,10.22,12.002,10.035
2030,37141,25.269,29.85,28.951,19.3,12.092,18.438,19.334,21.607,25.151,22.409,24.978,20.05,19.35,33.325,20.724,16.574,22.063,21.141,20.872,19.656,15.661,17.472,14.952,16.306,19.608,18.658,21.422,23.543,25.62,17.823,16.919,9.811,14.567,15.137,15.453,14.077,15.363,14.848,19.096,16.769,13.688,16.813
2031,37143,35.104,20.513,6.916,13.197,12.121,13.244,16.667,19.187,20.884,18.16,17.281,12.348,19.142,6.466,8.678,11.95,28.45,21.152,15.332,19.827,11.687,14.344,17.379,15.705,11.318,23.541,16.584,13.0,20.662,13.264,22.682,11.421,15.228,11.595,12.603,16.134,9.266,9.535,13.169,11.729,22.097,12.528
2032,37145,23.899,10.089,9.997,7.578,14.174,22.975,14.908,14.742,16.185,14.452,15.128,12.4,12.567,10.221,8.554,11.324,18.935,17.955,13.965,12.165,10.875,9.791,12.441,9.641,13.926,14.633,9.225,7.933,14.273,14.553,9.369,6.837,12.266,15.729,9.316,7.938,10.097,8.713,11.227,9.634,17.439,8.929
2033,37147,21.788,21.627,16.872,14.495,14.716,15.898,18.171,16.36,17.351,19.542,18.28,17.721,19.194,17.064,18.063,19.006,18.367,17.582,13.112,15.935,16.291,16.304,17.681,14.491,12.102,16.092,15.077,15.739,15.429,16.584,14.866,11.847,11.215,10.706,13.724,10.015,9.182,12.172,11.17,11.759,11.723,8.796
2034,37149,18.045,16.725,12.007,11.975,12.883,18.093,20.355,21.427,17.553,15.147,21.39,12.138,15.993,16.044,23.567,13.013,14.111,17.35,12.261,11.729,17.138,13.316,15.336,14.24,12.712,12.674,10.804,15.261,16.047,14.896,10.198,7.108,8.593,12.145,13.11,9.923,11.239,12.873,11.557,9.565,12.679,11.665
2035,37151,14.636,14.461,14.534,9.934,11.113,11.428,17.671,16.091,14.575,14.735,14.589,15.669,13.189,11.395,12.164,15.34,11.065,14.544,11.762,12.542,15.29,14.768,11.943,10.863,11.974,14.124,13.326,17.905,13.081,11.972,10.495,8.806,8.956,11.287,12.644,9.395,11.669,9.427,9.952,11.129,9.73,9.744
2036,37153,20.985,14.189,16.638,13.98,8.578,12.137,19.061,13.589,14.846,14.991,18.222,20.307,22.197,12.071,11.594,8.82,13.442,10.016,9.331,17.438,15.089,15.873,14.045,10.687,15.998,15.465,13.631,8.573,15.783,11.433,9.37,8.299,9.789,13.02,11.0,8.64,9.56,7.501,15.645,8.911,13.739,9.665
2037,37155,23.612,16.663,18.373,16.394,13.258,11.254,22.447,14.502,18.451,18.724,17.975,16.358,16.054,9.97,17.067,14.28,16.878,13.213,11.948,13.341,12.608,19.029,16.095,12.473,18.064,15.31,14.081,17.985,18.1,15.045,13.826,10.288,10.774,12.87,11.854,9.309,7.925,10.963,9.925,11.908,11.519,13.717
2038,37157,16.589,16.104,10.716,11.392,14.919,10.38,13.836,10.855,11.179,17.577,16.708,15.495,12.596,9.74,15.348,13.598,16.578,12.101,13.481,12.44,12.861,15.838,9.086,10.987,14.098,14.056,10.143,12.256,14.549,11.856,12.881,7.795,11.623,10.635,11.81,12.074,8.248,10.899,12.484,12.175,10.011,9.182
2039,37159,17.14,14.126,12.381,13.44,10.638,37.767,12.684,13.151,13.518,16.277,20.381,15.498,12.636,9.714,11.524,13.259,12.535,13.226,11.505,13.375,13.844,14.849,13.979,9.685,15.623,14.565,10.076,14.354,12.334,11.825,12.903,7.903,8.466,9.77,10.977,16.047,11.103,14.154,9.897,10.994,9.29,11.909
2040,37161,14.255,11.082,10.422,16.778,9.14,9.373,15.528,14.559,10.469,16.965,17.884,19.048,12.555,14.226,12.891,8.814,11.305,11.792,13.787,11.554,11.562,8.208,13.556,14.016,13.338,13.99,12.759,11.387,14.845,13.722,12.789,14.849,11.58,15.169,12.399,11.572,12.864,14.044,11.771,12.419,13.775,11.976
2041,37163,20.847,21.096,15.334,19.176,9.923,17.354,24.168,14.944,13.254,16.923,18.244,11.914,15.941,13.074,15.235,11.69,24.807,12.941,11.242,14.23,10.527,14.825,11.159,17.116,13.805,11.093,16.416,10.712,14.318,17.204,10.748,6.885,10.121,13.091,10.295,12.117,9.552,9.683,10.481,10.716,8.97,8.714
2042,37165,15.222,15.859,11.188,14.753,6.388,13.043,13.003,18.397,13.687,12.947,35.534,14.32,11.513,8.399,13.219,14.217,12.964,12.424,9.8,12.348,9.752,10.357,10.978,11.587,10.859,13.019,8.455,13.35,10.231,13.942,11.702,7.23,8.72,12.011,6.174,8.285,9.681,12.701,10.549,10.673,10.274,10.504
2043,37167,23.418,18.167,13.993,14.886,9.892,10.075,24.746,11.161,15.841,20.085,20.939,16.084,16.299,10.96,11.892,15.229,12.023,16.618,13.078,13.759,17.657,12.241,11.956,9.933,16.547,16.261,9.975,13.391,15.276,11.155,15.38,11.081,13.677,11.249,11.007,11.999,11.071,8.973,14.687,16.512,13.399,9.948
2044,37169,25.196,25.571,11.869,19.636,15.275,18.161,28.612,34.117,22.496,23.171,22.949,23.768,14.772,12.382,21.695,21.748,14.838,19.462,13.824,12.432,15.722,11.029,16.626,12.603,13.14,17.358,14.385,14.427,14.848,13.282,11.795,9.159,8.452,9.003,15.008,11.495,11.4,11.737,10.978,18.779,11.769,10.769
2045,37171,18.373,11.427,10.871,14.753,8.223,11.181,13.381,15.09,12.236,16.404,18.596,11.43,11.975,8.857,17.657,16.221,10.136,11.526,9.207,12.145,10.154,9.374,9.74,8.681,8.94,9.713,11.903,11.505,16.247,8.623,11.316,7.116,8.965,10.047,7.976,9.456,10.152,10.088,12.325,9.774,13.233,11.921
2046,37173,21.7,16.566,19.711,8.959,24.27,19.305,18.121,44.055,29.756,23.289,17.866,15.306,27.11,12.312,23.905,21.617,14.352,10.528,12.337,17.261,21.335,22.981,20.198,21.349,18.069,18.106,19.968,15.995,18.175,13.322,11.168,12.356,17.078,13.327,18.762,14.458,16.395,13.556,15.071,14.722,11.344,12.443
2047,37175,12.004,7.555,8.141,11.524,9.285,9.397,31.807,10.011,12.58,12.05,14.224,10.748,8.883,7.085,11.914,14.358,15.121,8.984,16.432,12.546,17.212,12.976,22.881,8.496,18.497,12.076,15.052,15.159,15.362,14.08,14.685,10.797,12.729,7.547,11.374,13.079,11.256,12.163,12.626,13.726,11.544,14.077
2048,37177,24.809,19.732,8.178,27.32,10.262,14.505,22.133,19.876,18.182,19.381,27.839,12.469,21.121,11.14,18.499,11.645,30.341,18.126,22.747,23.724,14.641,24.176,29.046,11.022,33.506,20.849,19.868,40.767,18.203,37.123,17.747,13.006,15.132,15.122,21.357,15.738,24.313,7.439,17.459,19.675,23.604,18.182
2049,37179,25.019,24.639,15.94,23.971,14.514,12.561,21.405,17.388,16.979,17.917,19.459,13.891,14.293,10.585,16.31,14.115,15.509,17.025,13.743,16.153,15.594,15.12,14.742,14.005,14.412,15.339,13.385,14.988,19.022,15.946,14.128,10.453,10.395,14.19,14.861,13.76,14.391,13.651,13.983,12.552,13.854,10.212
2050,37181,15.841,13.087,11.56,11.834,11.776,15.945,14.881,15.432,13.065,17.09,13.281,12.285,11.265,10.225,11.252,13.493,10.122,10.886,20.949,13.07,13.838,12.674,10.326,18.85,11.91,14.474,12.837,10.957,16.594,9.847,11.025,9.663,10.399,10.274,10.141,8.881,8.545,9.033,11.524,14.579,9.302,7.206
2051,37183,23.515,22.001,16.644,18.737,16.643,18.296,25.185,20.411,21.72,21.257,24.927,19.21,19.544,16.362,18.072,17.207,19.912,18.224,19.618,21.051,20.496,19.905,18.952,21.114,15.923,16.945,17.882,17.116,18.716,17.319,17.106,13.091,12.329,15.309,15.89,15.045,14.254,15.318,14.762,15.055,13.835,13.711
2052,37185,17.016,16.653,14.821,13.95,13.172,21.703,26.648,17.115,16.091,16.67,19.938,9.396,13.506,9.784,20.835,15.704,13.903,17.402,13.388,16.822,23.205,19.698,9.936,13.207,15.58,22.552,10.636,8.266,10.616,10.023,17.318,9.95,18.408,11.413,10.891,14.402,8.414,15.475,11.669,11.117,11.99,7.933
2053,37187,14.905,7.583,15.539,6.18,7.771,8.346,13.048,11.861,9.858,9.985,12.66,12.457,10.771,10.474,9.837,8.141,9.416,10.806,6.306,9.504,9.542,8.748,7.545,14.067,13.862,8.349,8.977,11.036,11.591,15.535,14.329,6.313,14.656,5.605,9.28,6.307,6.815,9.476,7.411,6.365,6.192,4.465
2054,37189,24.864,15.244,16.292,19.984,16.531,16.272,21.156,27.294,19.135,22.738,25.587,20.419,19.191,18.438,20.155,21.063,21.591,16.98,16.513,21.956,20.633,15.351,15.748,18.076,15.837,15.29,14.004,13.941,17.261,19.636,15.209,10.6,9.042,11.271,19.84,9.991,11.376,13.07,12.745,13.079,12.664,10.701
2055,37191,21.919,15.0,14.27,13.553,11.018,15.288,18.456,15.469,17.502,21.522,15.746,15.535,12.834,11.95,11.678,14.603,14.049,14.07,13.198,16.62,12.256,16.444,13.639,13.644,13.204,14.137,13.304,12.842,12.752,12.855,12.457,9.719,10.119,8.897,9.562,10.546,10.169,8.091,10.208,10.217,9.089,8.859
2056,37193,21.243,23.302,10.841,9.718,10.526,16.859,17.367,17.111,18.892,16.558,12.006,11.341,13.2,13.091,13.055,12.553,14.864,9.728,12.646,12.196,17.111,12.98,13.171,19.549,11.144,11.965,9.569,15.095,9.78,14.082,8.031,7.598,8.713,12.515,11.144,9.261,11.38,12.061,8.969,8.517,8.307,10.494
2057,37195,20.047,16.977,17.242,14.154,11.366,12.777,16.57,21.72,14.488,13.161,15.555,16.069,16.299,12.523,13.645,15.228,15.789,13.286,12.158,18.487,12.302,15.049,12.86,16.46,11.799,12.135,15.033,13.442,12.859,12.6,12.369,9.061,11.548,13.89,13.982,10.355,8.302,10.728,9.818,8.606,11.067,8.217
2058,37197,28.38,24.21,7.933,12.085,12.051,12.848,19.881,16.807,14.928,19.343,14.901,18.62,28.752,10.575,13.71,10.438,13.827,12.783,14.139,20.648,11.76,13.341,10.735,24.917,12.328,10.002,11.923,17.279,14.151,11.63,11.994,6.563,15.129,11.955,12.761,10.473,11.591,5.603,11.03,9.69,13.828,8.942
2059,37199,16.06,13.63,19.374,17.737,8.091,8.551,22.144,41.512,27.463,11.677,16.795,17.116,12.09,9.02,19.377,9.217,13.361,12.907,8.783,14.544,11.572,11.891,15.802,14.799,16.361,9.257,12.876,16.94,14.758,15.585,11.846,8.051,16.667,10.691,10.767,12.462,13.522,8.622,13.526,7.36,12.079,14.365
2060,37998,26.221,8.597,42.322,27.586,16.667,,,,5.102,0.0,,150.0,123.404,65.455,0.0,,121.569,,0.0,,,,198.601,,0.0,,150.0,,154.286,,,64.706,,,,,,0.0,,,,
2061,37999,98.228,82.27,7.245,25.886,17.301,21.304,50.271,25.583,32.299,8.476,22.795,31.988,41.508,13.503,10.686,25.91,17.634,28.139,18.55,27.6,36.871,52.799,14.115,26.624,89.871,24.096,26.873,22.05,15.794,31.431,35.907,39.79,25.927,28.859,22.338,37.289,19.406,23.512,38.208,19.815,18.07,13.159
2062,38001,17.407,14.625,9.904,12.898,19.97,14.014,20.283,13.689,36.955,22.562,23.661,9.194,8.553,15.786,12.566,8.384,14.329,8.072,10.309,8.737,12.399,11.326,17.613,8.81,13.407,10.238,12.562,12.316,13.957,9.043,11.645,8.889,8.531,16.71,11.802,8.471,12.003,7.898,12.852,14.449,8.579,7.347
2063,38003,18.005,22.001,12.641,12.5,10.889,7.809,16.453,15.698,18.889,12.71,13.655,11.832,16.263,14.213,11.256,16.45,12.252,12.522,14.769,14.336,20.236,13.552,14.174,8.682,12.958,14.144,13.116,8.9,8.973,15.155,9.298,9.646,12.641,8.293,9.857,10.436,10.673,9.012,6.39,11.539,7.203,9.782
2064,38005,17.057,40.411,8.751,18.427,9.377,15.144,29.171,11.616,4.341,47.03,28.782,8.687,13.804,26.846,10.005,19.635,36.58,28.169,10.335,16.731,9.488,12.079,14.532,15.056,9.29,12.247,22.729,14.372,17.271,10.56,6.842,13.34,13.809,4.217,9.71,10.409,9.278,8.11,4.516,11.1,5.416,6.385
2065,38007,44.776,34.783,114.103,9.009,48.249,12.749,36.19,11.374,20.994,65.574,32.536,27.848,8.8,19.048,19.847,10.769,5.505,18.579,16.575,45.872,23.792,11.722,24.913,9.934,29.53,12.063,5.063,16.312,10.3,17.225,21.495,20.8,31.864,40.404,35.756,64.706,14.05,8.29,11.847,7.642,12.466,17.84
2066,38009,28.023,18.404,11.417,18.367,17.418,14.78,19.466,14.729,14.321,15.801,19.826,11.303,13.86,14.691,19.56,25.623,14.264,13.56,13.99,15.239,13.358,12.7,11.389,11.041,12.02,15.724,14.695,11.19,9.658,10.21,21.244,12.807,12.758,23.385,15.826,10.239,19.323,9.001,7.836,15.547,7.198,11.838
2067,38011,26.364,35.779,14.124,17.342,18.354,12.196,12.667,10.701,10.337,15.652,11.33,14.462,16.901,16.864,14.669,12.742,12.799,12.74,10.245,26.016,14.208,17.921,15.669,29.496,17.641,11.817,10.793,14.231,17.167,31.197,19.204,10.252,12.883,14.026,20.721,14.626,30.451,10.055,10.242,16.288,8.81,6.875
2068,38013,13.813,27.1,16.733,21.683,27.567,31.048,24.57,14.994,10.918,17.016,29.389,19.268,21.641,21.266,17.335,16.343,18.611,16.043,16.298,23.868,21.066,11.367,12.442,14.052,17.172,18.676,18.79,13.415,20.144,20.896,23.576,14.268,9.0,23.638,13.277,28.544,20.43,6.999,11.735,18.562,17.577,12.146
2069,38015,22.741,23.413,19.531,17.341,13.205,20.095,18.39,13.832,12.993,14.331,15.664,20.575,12.803,15.351,14.744,13.638,12.678,12.967,14.233,16.498,12.485,13.567,12.779,11.307,13.468,12.185,10.265,13.366,14.723,13.798,10.731,9.504,9.585,10.518,13.738,14.089,11.229,11.468,9.736,17.17,10.877,9.794
2070,38017,20.752,18.697,15.765,14.098,17.338,26.881,17.082,15.2,16.024,18.208,17.629,13.639,15.825,16.357,15.098,17.244,15.703,18.27,16.125,18.169,14.81,14.392,12.886,13.618,15.401,15.512,14.965,13.445,14.972,14.802,15.472,11.413,11.007,11.475,13.378,14.791,13.233,11.327,9.977,12.136,13.0,11.383
2071,38019,16.705,13.457,13.702,13.137,12.489,16.885,12.217,11.627,11.063,14.899,14.742,16.45,13.119,17.268,14.821,12.418,13.066,14.224,15.651,13.257,9.018,15.075,8.337,9.646,16.763,12.958,12.077,8.073,12.317,9.826,8.153,9.601,14.508,8.954,10.591,9.663,10.934,12.57,7.19,11.24,4.894,7.976
2072,38021,20.892,21.402,14.338,20.028,15.605,18.673,13.015,19.319,15.065,10.898,19.137,16.413,13.779,15.278,9.855,9.841,11.829,12.964,14.537,16.884,20.024,13.142,11.885,9.482,21.104,10.403,17.143,12.967,18.73,8.547,15.566,8.14,11.819,17.44,15.938,11.775,9.981,10.766,6.542,11.565,13.489,6.01
2073,38023,24.786,27.481,10.615,19.578,20.357,9.019,12.33,14.782,17.507,13.658,11.122,7.984,14.183,18.111,15.56,22.101,13.391,10.526,8.649,10.054,7.561,5.072,16.682,8.711,15.254,22.592,12.914,17.367,16.053,7.005,5.9,11.067,9.646,21.622,39.148,18.852,25.92,14.188,10.762,13.743,17.104,7.292
2074,38025,23.947,37.148,21.293,25.111,21.448,12.983,21.733,10.663,7.754,18.213,16.827,18.525,14.646,21.92,21.512,13.178,17.528,15.534,13.743,13.246,17.982,8.088,20.959,15.948,9.37,15.061,14.145,18.168,24.609,20.71,14.286,15.781,15.816,37.552,47.842,32.033,36.357,27.196,9.986,14.754,16.992,21.945
2075,38027,22.198,25.212,15.288,15.741,16.634,20.273,16.899,10.821,8.749,15.568,25.605,27.297,13.205,16.727,14.848,23.371,7.535,14.043,16.094,10.996,16.7,12.169,18.287,13.749,13.369,11.525,15.081,14.047,12.5,11.024,10.985,12.489,6.863,8.959,15.368,12.815,17.665,6.079,18.271,7.808,14.838,9.045
2076,38029,28.049,18.868,11.025,11.406,11.599,14.0,11.463,20.62,7.539,17.562,13.352,15.565,10.292,17.255,26.372,22.713,9.327,8.128,9.495,11.936,25.933,17.001,12.284,14.494,9.478,11.794,5.468,16.547,19.813,16.648,9.953,18.413,9.699,12.694,15.354,11.068,7.422,8.617,10.042,10.945,12.797,9.788
2077,38031,20.248,16.606,12.987,17.122,15.0,20.892,12.506,28.786,9.043,16.69,13.002,10.747,14.12,15.53,9.0,14.293,41.538,19.185,13.782,20.44,17.444,9.95,8.714,6.536,10.523,12.544,10.504,11.242,11.987,10.238,9.805,6.48,9.386,9.916,11.218,8.741,5.183,20.978,9.68,8.04,5.217,5.142
2078,38033,19.25,18.405,29.612,38.298,37.707,23.483,12.271,9.447,22.141,23.684,13.012,21.014,13.551,32.794,22.329,11.735,17.041,15.639,8.884,18.625,17.833,13.107,10.987,9.524,18.694,14.941,9.307,8.325,11.051,10.892,17.469,8.187,29.577,10.921,18.066,6.589,14.823,9.74,8.516,10.084,11.708,5.243
2079,38035,20.773,19.971,15.099,11.346,14.656,14.684,14.88,19.693,15.229,15.257,14.426,14.271,14.473,14.444,14.932,13.304,12.267,14.618,12.109,16.927,18.972,11.964,13.228,14.441,13.257,13.02,12.302,15.414,12.031,18.701,12.575,11.593,9.5,8.884,13.369,11.305,10.242,11.74,9.225,9.303,9.264,10.651
